Tue Nov 19 13:49:55 2019,1999401733,1
Tue Nov 19 13:49:55 2019,1999401968,0
Tue Nov 19 13:49:55 2019,1999402228,1
Tue Nov 19 13:49:55 2019,1999402433,0
Tue Nov 19 13:49:55 2019,1999402563,1
Tue Nov 19 14:00:05 2019,2609405597,0
Tue Nov 19 14:00:05 2019,2609405707,1
Tue Nov 19 14:00:05 2019,2609406087,0
Tue Nov 19 14:00:05 2019,2609406297,1
Tue Nov 19 14:00:05 2019,2609406462,0
Tue Nov 19 14:00:06 2019,2610509320,1
Tue Nov 19 14:00:06 2019,2610509570,0
Tue Nov 19 14:00:06 2019,2610509830,1
Tue Nov 19 14:00:06 2019,2610509880,0
Tue Nov 19 14:00:06 2019,2610510485,1
Tue Nov 19 14:47:56 2019,1185221262,0
Tue Nov 19 14:47:56 2019,1185221367,1
Tue Nov 19 14:47:56 2019,1185221882,0
Tue Nov 19 14:47:56 2019,1185221962,1
Tue Nov 19 14:47:56 2019,1185222032,0
Tue Nov 19 14:47:57 2019,1186316816,1
Tue Nov 19 14:47:57 2019,1186317125,0
Tue Nov 19 14:47:57 2019,1186317170,1
Tue Nov 19 14:47:57 2019,1186317360,0
Tue Nov 19 14:47:57 2019,1186317565,1
Tue Nov 19 14:47:57 2019,1186317920,0
Tue Nov 19 14:47:57 2019,1186317980,1
Tue Nov 19 15:36:48 2019,4117806249,0
Tue Nov 19 15:36:48 2019,4117806359,1
Tue Nov 19 15:36:48 2019,4117806869,0
Tue Nov 19 15:36:50 2019,4118862917,1
Tue Nov 19 15:36:50 2019,4118863002,0
Tue Nov 19 15:36:50 2019,4118864047,1
